Graduate/professional standing,CS&D 859,"
Laboratory experience in the procedures and interpretation of physiological assessment of the auditory system, wih the major emphasis on otoacoustic emissions and the auditory brainstem response. Enroll Info: Grad st, cons inst, con reg in Com Dis 858
",1,LABORATORY IN PHYSIOLOGICAL ASSESSMENT OF THE AUDITORY SYSTEM I
Graduate/professional standing,CS&D 860,"
Advanced study of physiological measures used by audiologists in threshold and diagnostic evaluations, including acoustic immittance, middle and long latency auditory evoked potentials, and P300, and MMN. Course includes an introduction to evaluation of the balance system. Enroll Info: Grad st, cons inst, Com Dis 850, 851, 852, 853, 858, 859, con reg in 861
",2,PHYSIOLOGICAL ASSESSMENT IN AUDIOLOGY II
Graduate/professional standing,CS&D 861,"
Laboratory experience in objective measures used by audiologists for threshold and diagnostic evaluations, including acoustic immittance, middle and long latency auditory evoked potentials, P300, and MMN. Demonstrations, projects, and case studies prepare students to administer and interpret these tests. Enroll Info: Grad st, cons inst, Com Dis 850, 851, 852, 853, con reg in 860
",1,LABORATORY IN PHYSIOLOGICAL ASSESSMENT OF THE AUDITORY SYSTEM II
Graduate/professional standing,CS&D 862,"
Major disorders of the auditory and vestibular systems, with an emphasis on differential diagnosis of disorders of the endorgans and neural systems and multisystem disorders. Casual factors, treatment, prognosis, and case studies are included. Enroll Info: Grad st, cons inst, Com Dis 850, 851, 852, 858, 837
",3,AUDITORY AND VESTIBULAR PATHOLOGIES II
Graduate/professional standing,CS&D 863,"
The audiological management of severe to profound hearing loss using implantable auditory prostheses. This course will focus on cochlear implants, and will also provide an introduction to the auditory brainstem implant. Enroll Info: Grad st, cons inst, Com Dis 850, 851, 852, 832, 856
",2,IMPLANTABLE AUDITORY PROSTHESES
Graduate/professional standing,CS&D 864,"
A study of auditory processing disorders in children and adults. This course will cover aspects of a multidisciplinary assessment of auditory processing and the variety of treatment methods. Enroll Info: Grad st, cons inst, Com Dis 850, 851, 852, 832
",2,AUDITORY PROCESSING DISORDERS
Graduate/professional standing,CS&D 865,"
Consideration of non-profit and for-profit practice models with emphasis on organizational structure, legal and tax implications, financial performance, policies and practices of personnel management, marketing strategies, risk management and professional ethics. Enroll Info: None
",2,PRACTICE MANAGEMENT
Graduate/professional standing,CS&D 866,"
Strategies for fitting hearing aids, including selection and recommendation, use of prescription gain formulas, and verification of gain. Considerations in geriatric and pediatric hearing aid fitting and ethical issues. Basic techniques in determining patient satisfaction with hearing aids. Enroll Info: Grad st, cons inst, Com Dis 850, 851, 852, 854, 856
",2,AMPLIFICATION SYSTEMS II
Graduate/professional standing,CS&D 867,"
Designed to fulfill Wisconsin's Department of Public Instruction (DPI) licensing requirements for audiologists. This course will help students apply their knowledge and skills in assessment and intervention of hearing related disorders to the public school setting. Enroll Info: Au.D. student or cons inst
",1,SCHOOL METHODS FOR AUDIOLOGISTS
Graduate/professional standing,CS&D 891,"
An introductory, first year, practicum focusing on the acquisition of beginning skills in both screening and diagnostic audiology. It provides initial training in the use of audiometric instruments and software, patient interactions, and reporting procedures. Enroll Info: None
",1-3,CLERKSHIP IN AUDIOLOGY I
Graduate/professional standing,CS&D 892,"
This second year clerkship focuses on the physiologic assessment of the vestibular and the peripheral and central auditory systems. It also provides continued development of skills in the assessment of hearing and the implementation of treatment plans across all ages. Enroll Info: Com Dis 891
",1-3,CLERKSHIP IN AUDIOLOGY II
Graduate/professional standing,CS&D 893,"
This third year clerkship provides opportunities to practice skills in settings outside of the university clinics. The goal is to advance all skills to the developing level so that the student can perform assessments and treatment with less supervision. Enroll Info: Com Dis 892
",1-4,CLERKSHIP IN AUDIOLOGY III
Graduate/professional standing,CS&D 894,"
The externship year continues development of skills in assessment of hearing and implementation of treatment plans across all ages. The goal is to develop skills to the mastery level where the student can perform competently with a minimum of supervision. Enroll Info: Com Dis 893
",2-4,EXTERNSHIP IN AUDIOLOGY
Graduate/professional standing,CS&D 899,"
Independent work on a capstone project under the supervision of a faculty member. Enroll Info: None
",1-3,CAPSTONE STUDY IN AUDIOLOGY
Graduate/professional standing,CS&D 900,"
Focus varies with staff. Various aspects of physiological and acoustic phonetics and of speech perception. Enroll Info: None
",2-3,SEMINAR-SPEECH SCIENCE
Consent of instructor,CS&D 913,"
Symptomatology, etiology, diagnosis, and treatment of voice disorders with emphasis on current research procedures and findings and consideration of special problems. Enroll Info: None
",1-3,SEMINAR-PROBLEMS IN VOICE DISORDERS
Graduate/professional standing,CS&D 921,"
Current interests in areas of auditory evaluation, pathology or rehabilitation. Enroll Info: None
",1-3,SEMINAR-PROBLEMS IN AUDIOLOGY
Graduate/professional standing,CS&D 945,"
Relation of cognitive development to normal and deviant language acquisition and performance. Critical review of theoretical approaches and experimental data. Enroll Info: None
",2-3,SEMINAR: LANGUAGE AND COGNITION
Consent of instructor,CS&D 990,"
Under the supervision of a staff member. Enroll Info: None
",1-12,RESEARCH AND THESIS
Consent of instructor,CS&D 999,"
Creative project designed by the student and supervised by staff. Enroll Info: None
",1-3,INDEPENDENT STUDIES
None,CIV ENGR 1,"
Work experience which combines classroom theory with practical knowledge of operations to provide students with a background upon which to base a professional career. Enroll Info: So st
",1,COOPERATIVE EDUCATION PROGRAM
None,CIV ENGR 290,"
Course focuses upon the building construction industry. Buildings include many engineered systems, such as foundations, structural, and exterior cladding. Course addresses construction methods and techniques for sitework, excavation, paving, cast-in-place concrete, precast concrete, masonry, structural steel, and moisture protection. Course uses case examples of individual systems. Enroll Info: So st
",3,CONSTRUCTION SYSTEMS
None,CIV ENGR/​G L E  291,"
Introduction to engineering computations with emphasis on computer tools and computer based measurement, data collection, and processing. Tools will include computer aided drafting, spreadsheets, other engineering computation tools, and hardware and software for laboratory and spatial measurements. Enroll Info: EMA 202 or 304
",3,PROBLEM SOLVING USING COMPUTER TOOLS
Consent of instructor,CIV ENGR 299,"
Enroll Info: None
",1-3,INDEPENDENT STUDY
None,CIV ENGR 310,"
Fluid statics and dynamics, dimensional analysis, flow of an ideal fluid, flow of a real fluid--including laminar and turbulent flow, applications to engineering problems. Enroll Info: MATH 234  EMA 202 or equiv
",3,FLUID MECHANICS
CIV ENGR 310,CIV ENGR 311,"
Introduction to the water cycle, its relationship to the environment and human attempts to conserve, control, and utilize water judiciously. Fundamentals of hydrology, hydraulics, coastal engineering and water resources engineering. Enroll Info: CIV ENGR 310
",3,HYDROSCIENCE
None,CIV ENGR 320,"
Fundamental sanitary aspects of environmental engineering. Role of the engineer in the control of the environment; water supply and wastewater problems; solid waste disposal; air pollution; and administration in environmental engineering. Enroll Info: 1 year college chem
",3,ENVIRONMENTAL ENGINEERING
None,CIV ENGR 322,"
Combination of theory and laboratory practice to study basic unit operations and processes in environmental engineering. Emphasis on water and wastewater treatment processes, such as coagulation/flocculation, chemical precipitation, filtration, adsorption, activated sludge, anaerobic digestion, and substrate utilization kinetics. Enroll Info: CIV ENGR 320
",3,ENVIRONMENTAL ENGINEERING PROCESSES
None,CIV ENGR/​G L E  330,"
Basic principles of soil mechanics and fundamentals of application in engineering practice; soil composition and texture; classification; permeability and seepage; consolidation; settlement; shear strength; lateral earth pressures; fundamentals of retaining structures, shallow and deep foundations, slope stability; sub-surface exploration; lab. Enroll Info: EMA 303 or 304 or con reg
",4,SOIL MECHANICS
None,CIV ENGR 340,"
Analysis of statically determinate and indeterminate beams, trusses, and rigid frames; deflections by virtual-work, moment-area; influence lines; force methods; structural design loads, introduction to structural design, approximate methods. Enroll Info: EMA 303  Mech Engr 307 or con reg
",4,STRUCTURAL ANALYSIS I
None,CIV ENGR 370,"
Characteristics of transportation supply and demand; measuring and estimating demand; social and environmental impacts; planning of transportation systems; characteristics of transportation modes; interaction between modes; mode interfaces; transportation technology; economics; public policy, implementation and management. Enroll Info: STAT 311 or STAT 324
",3,TRANSPORTATION ENGINEERING
"CHEM 103, 109, or 115",CIV ENGR/​BSE/​SOIL SCI  372,"
On-site treatment and dispersal of waste water from homes, commercial sources and small communities. Sources, pretreatment units, nutrient removal units, constructed wetlands, surface and soil dispersal systems, recycle and reuse systems, regulations, alternative collection systems. Enroll Info: None
",2,ON-SITE WASTE WATER TREATMENT AND DISPERSAL
Sophomore standing,CIV ENGR/​ENVIR ST/​GEOG  377,"
Design, implementation and use of automated procedures for storage, analysis and display of spatial information. Covers data bases, information manipulation and display techniques, software systems and management issues. Case studies. Meets with Civil  Environmental Engineering 357. Enroll Info: None
",4,AN INTRODUCTION TO GEOGRAPHIC INFORMATION SYSTEMS
