to,level,credits,course_2,title_2,course_1,from_,gen_ed,title_1,specia
4674,U,2.00,MUSIC 399,Instrumental Ensemble Lab,MUS 316,4672,,Adv Instrmtl Condc,
4674,U,2.00,MUSIC 389,Choral Techniques,MUS 318,4672,,Advanced Choral Conducting,
4674,U,2.00,MUSIC 307,Instrumentation,MUS 320,4672,,Orchestration,
4674,U,2.00,MUSIC EL,Music Elective,MUS 321,4672,,Choral Arranging,
4674,U,3.00,MUSIC 389,Choral Techniques,MUS 322,4672,,Choral Techniques,
4674,U,2.00,MUSIC 345,Jazz Theo & Improv,MUS 326,4672,,Jazz Improvisation I,
4674,U,2.00,MUSIC 345,Jazz Theo & Improv,MUS 327,4672,,Jazz Improvisation II,
4674,U,1.00,MUSIC EL,Music Elective,MUS 328,4672,,Diction in Music,
4674,U,1.00,MUSIC EL,Music Elective,MUS 329,4672,,Recording Techniques,
4674,U,2.00,MUSIC EL,Music Elective,MUS 333,4672,,Electronic Music,
4674,L,3.00,MUSIC 204,Music Theory III,MUS 335,4672,,Music Theory III,
4674,L,3.00,MUSIC 206,Music Theory IV,MUS 336,4672,,Music Theory IV,
4674,L,1.00,MUSIC 204,Music Theory III,MUS 337,4672,,Music Rdg & Aural Skills III,
4674,L,1.00,MUSIC 206,Music Theory IV,MUS 338,4672,,Music Rdg & Aural Skills IV,
4674,U,1.00,MUSIC EL,Music Elective,MUS 342,4672,,Keyboard Accompanying,
4674,U,1.00,MUSIC 381,Voice,MUS 343,4672,,Private Voice,
4674,U,2.00,MUSIC EL,Music Elective,MUS 370,4672,,Adm-Supr Sch Mus,
4674,U,2.00,MUSIC 319,Music Methods Elem,MUS 376,4672,,Mus-Erly Chldhd Ed,
4674,U,2.00,MUSIC 404,Hist & Lit Symp Mus,MUS 403,4672,,Symphonic Lit,
4674,U,2.00,MUSIC 304,History & Lit of Opera,MUS 407,4672,,Survey of Opera,
4674,U,2.00,MUSIC EL,Music Elective,MUS 432,4672,,Counterpoint,
4674,U,2.00,MUSIC 306,Form and Analysis,MUS 437,4672,,Form and Analysis,
4674,U,2.00,MUSIC 347,Composition,MUS 439,4672,,Composition,
4674,L,1.00-3.00,MUSIC 446,Independent Study,MUS 480,4672,,Independent Study of Music,8
4674,U,1.00-3.00,MUSIC EL,Music Elective,MUS 499,4672,,Special Topics in Music,8
4674,L,2.00,MIL SCI 101,Ldrship & Mil Sci I,MS 101,4672,,Intro to the Army,
4674,L,2.00,MIL SCI 102,Ldrshp & Mil Sci II,MS 102,4672,,Army Leadership,
4674,L,1.00,MIL SCI EL,Military Science Elective,MS 103,4672,,Basic Military First Aid,
4674,L,1.00,MIL SCI EL,Military Science Elective,MS 116,4672,,Intr Mil Skl Lab,
4674,L,2.00,MIL SCI 201,Bas Ldrshp & Mgt I,MS 201,4672,,Leadership and Decision Making,
4674,L,2.00,MIL SCI 202,Bas Ldrshp & Mgt II,MS 202,4672,,Army Doctrine & Team Develpmnt,
4674,L,1.00,MIL SCI EL,Military Science Elective,MS 211,4672,,Lnd Navig/Mil Skls,
4674,L,1.00,MIL SCI EL,Military Science Elective,MS 212,4672,,Intro Tact/Fld Opr,
4674,L,1.00,MIL SCI EL,Military Science Elective,MS 215,4672,,Miltary Skls Lab I,
4674,L,1.00,MIL SCI EL,Military Science Elective,MS 216,4672,,Miltry Skls Lab II,
4674,U,3.00,MIL SCI 302,Adv Ldrshp & Mgt II,MS 301,4672,,Training Mgmt and Warfighting,
4674,U,3.00,MIL SCI 302,Adv Ldrshp & Mgt II,MS 302,4672,,Applied Leadership,
4674,U,3.00,MIL SCI EL,Military Science Elective,MS 302,4672,,Applied Leadership,
4674,U,2.00,MIL SCI EL,Military Science Elective,MS 312,4672,,Sm Unit Tct/Fld Op,
4674,U,1.00,MIL SCI EL,Military Science Elective,MS 315,4672,,Ldrshp Dev Lab I,
4674,U,1.00,MIL SCI EL,Military Science Elective,MS 316,4672,,Ldrshp Dev Lab II,
4674,U,3.00,MIL SCI 402,App Ldrshp & Mgt II,MS 401,4672,,Leadership and Management,
4674,U,3.00,HISTORY 395,US Military I: 1600-1918,MS 402,4672,DC,American Military History,
4674,U,3.00,MIL SCI 402,App Ldrshp & Mgt II,MS 403,4672,,Company Grade Leadership,
9999,L,3.00,ANT 100,Intro to General Anthro,ANT 101,4672,SS,Human Nature/Human Culture,
9999,L,4.00,ANT 105,Intro to Biological Anthro,ANT 102,4672,"LS,NS",Intro to Physical Anthropology,
9999,L,3.00,ANT EL,Anthropology Elective,ANT 202,4672,SS,Contemporary Global Issues,
9999,L,3.00,ANT EL,Anthropology Elective,ANT 203,4672,,Culture and Ecolgy,
9999,L,3.00,ANT EL,Anthropology Elective,ANT 221,4672,SS,Anth-Global Issues,
9999,L,3.00,ANT EL,Anthropology Elective,ANT 245,4672,SS,Peop Cult Latin Am,
9999,L,3.00,ANT 250,Women: Cross-Cult Perspectv,ANT 250,4672,SS,Women and Society,
9999,L,3.00,ANT EL,Anthropology Elective,ANT 285,4672,SS,Arch Mex & Ctrl Am,
4674,U,3.00,MIL SCI EL,Military Science Elective,MS 403,4672,,Company Grade Leadership,
4674,U,1.00,MIL SCI EL,Military Science Elective,MS 415,4672,,Adv Ldr Dev Lab,
4674,U,1.00,MIL SCI EL,Military Science Elective,MS 416,4672,,Adv Ldr Dev Lab II,
4674,U,1.00-3.00,MIL SCI EL,Military Science Elective,MS 499,4672,,Ind Study in Military Science,8
9999,L,3.00,BUS 201,Intro Accounting,ACC 221,4672,AP,Accounting Principles I,
9999,L,3.00,BUS 204,Managerial Account,ACC 222,4672,AP,Accounting Principles II,
9999,L,3.00,BUS EL,Business Elective,ACC 235,4672,,Survey of Accnting,
9999,L,3.00,ANT 102,Disc Past:Archlgy & Prehis Wld,ARC 100,4672,SS,Discovering Our Past,
9999,L,3.00,ANT EL,Anthropology Elective,ARC 195,4672,SS,Archaeology,
9999,L,3.00,ANT EL,Anthropology Elective,ARC 200,4672,SS,World Archaeology,
9999,L,3.00,ANT EL,Anthropology Elective,ARC 203,4672,,Human Adaptations,
9999,L,3.00,ANT EL,Anthropology Elective,ARC 204,4672,SS,Ancient Literate Civilizations,
9999,L,3.00,ANT 308,Archaeology of North Amer (Es),ARC 205,4672,"ES,SS",North American Archaeology,
9999,L,3.00,ANT EL,Anthropology Elective,ARC 210,4672,"SS, ES",Midwest Archaeolgy,
9999,L,3.00,GEN EL,General Elective,ARC 250,4672,,Museum Studies,
9999,L,3.00,ANT EL,Anthropology Elective,ARC 265,4672,SS,Ancient Egypt,
9999,L,3.00,ANT EL,Anthropology Elective,ARC 275,4672,SS,Ancient Britain and Ireland,
9999,L,3.00,ANT EL,Anthropology Elective,ARC 280,4672,SS,Archaeology of the Andes,
9999,L,3.00,ANT EL,Anthropology Elective,ARC 285,4672,SS,Archaeology of Mex & Ctrl Amer,
9999,L,2.00,ART EL,Art Elective,APH 102,4672,FA,Photography Appreciation,
9999,L,3.00,ART 161,Introduction to Photography,APH 202,4672,AP,Black and White Photography,
9999,L,2.00,ART EL,Art Elective,APH 232,4672,AP,Photographic Composition,
9999,L,3.00,ART EL,Art Elective,APH 242,4672,AP,Digital Imaging Techniques,
9999,L,3.00,BUS EL,Business Elective,BUS 230,4672,,Bus/Econ Research & Comm,
9999,L,3.00,BUS EL,Business Elective,BUS 240,4672,,Intro Internatl Bus,
9999,L,2.00,ART 180,Artist & Visual Arts,ART 102,4672,FA,Art Appreciation,
9999,L,2.00,ART 101,Introduction to Drawing,ART 103,4672,AP,Drawing,
9999,L,3.00,ART 100,Basic Art Experiences,ART 104,4672,AP,Foundations I,
9999,L,2.00,ART EL,Art Elective,ART 105,4672,AP,Crafts,
9999,L,3.00,ART EL,Art Elective,ART 106,4672,AP,Foundations II,
9999,L,2.00,ART EL,Art Elective,ART 108,4672,AP,Graphic Arts Dsign,
9999,L,2.00,ART 111,Two-Dimensional Design,ART 112,4672,AP,Two Dimnsnl Design,
9999,L,2.00,ART EL,Art Elective,ART 115,4672,AP,Graphic Arts Dsign,
9999,L,1.00-3.00,ART 291,Special Topics,ART 200,4672,*,Prspctvs in Art I,8
9999,L,3.00,ART EL,Art Elective,ART 201,4672,FA,Multicl Survey Art,
9999,L,3.00,ART EL,Art Elective,ART 202,4672,AP,Intro Grap Art Des,
9999,L,3.00,ART 201,Introduction to Life Drawing,ART 203,4672,AP,Figure Drawing,
9999,L,3.00,ART 122,Water-Based Media,ART 204,4672,AP,Watercolor Paintng,
9999,L,3.00,ART 121,Intro to Painting,ART 205,4672,AP,Intro to Painting,
9999,L,3.00,ART EL,Art Elective,ART 207,4672,,Intro to Graphic Design,
9999,L,3.00,ART EL,Art Elective,ART 208,4672,AP,New Tech/Arts,
9999,L,3.00,ART 141,Intro to Printmaking,ART 209,4672,AP,Intro Print Intagl,
9999,L,3.00,ART 241,Lithography,ART 210,4672,AP,Intro Print Lithog,
9999,L,3.00,ART 112,Three-Dimensional Design,ART 212,4672,AP,3 Dimnsnl Design,
9999,L,3.00,ART 131,Intro to Sculpture,ART 214,4672,AP,Intro to Sculpture,
9999,L,3.00,ART 231,Intermed Sculpture,ART 215,4672,AP,Interm Sculpture,
9999,L,3.00,ART 154,Intro to Ceramics,ART 216,4672,AP,Intro to Ceramics,
9999,L,3.00,ART 243,Intaglio,ART 218,4672,AP,Intro to Printmaking,
9999,L,3.00,ART EL,Art Elective,ART 220,4672,,"Intro Metals, Forge, & Raising",
9999,L,3.00,ART EL,Art Elective,ART 221,4672,AP,Introduction to Metalsmithing,
9999,L,3.00,ART 181,Surv: Ancient & Medievl,ART 231,4672,FA,Ancient Art/W Wld,
9999,L,3.00,ART EL,Art Elective,ART 232,4672,FA,Medieval Art/W Wld,
9999,L,3.00,ART 185,Italian Renaissance Art,ART 233,4672,FA,Rnsance Art/W Wrld,
9999,L,3.00,ART 187,Survey: Modern Art,ART 234,4672,FA,Modern Art/W Wrld,
9999,L,3.00,ART EL,Art Elective,ART 250,4672,,Studio Art For Non-Art Majors,
9999,L,3.00,ART 181,Surv: Ancient & Medievl,ART 251,4672,FA,Art History I,
9999,L,3.00,ART 183,Renaiss - Modern Art,ART 252,4672,FA,Art History II,
9999,L,3.00,BIO EL,Biology Elective,BIO 102,4672,NS,Contemporary Issues in Bio Sci,
9999,L,4.00,BIO EL,Biology Elective,BIO 103,4672,"NS, LS",Intro Biology,
9999,L,4.00,BIO 101,Concepts of Biology,BIO 105,4672,"UCTA,LS,NS",General Biology,22
9999,L,3.00,BIO EL,Biology Elective,BIO 106,4672,NS,Nature Study,
9999,L,3.00,BIO EL,Biology Elective,BIO 107,4672,NS,Brain Basics,
9999,L,4.00,BIO EL,Biology Elective,BIO 203,4672,,Organismal Biology,
9999,L,3.00,BIO 162,General Botany,BIO 204,4672,"NS,LS",Plant Biology,
9999,L,3.00,BIO 171,Animal Biology,BIO 210,4672,"NS,LS",Animal Biology,
9999,L,4.00,BIO EL,Biology Elective,BIO 231,4672,"NS, LS",Bacteriology,
9999,L,1.00-3.00,BIO EL,Biology Elective,BIO 260,4672,,Special Topics in Biology,8
9999,L,4.00,AST EL,Astronomy Elective,AST 155,4672,"NS, LS",Solar System Astronomy,
9999,L,4.00,AST EL,Astronomy Elective,AST 156,4672,"NS, LS",Stars Galax & Univ,
9999,L,4.00,CHE 123,Chemistry & Society,CHM 100,4672,NS,Contemporary Chemistry,
9999,L,5.00,CHE 145,General Chemistry I,CHM 103,4672,"UCTA,LS,NS",General Chemistry I,22
9999,L,5.00,CHE 155,General Chemistry II,CHM 104,4672,"LS,NS",General Chemistry II,
9999,L,3.00,EDU EL,Education Elective,CHE 240,4672,,Comm Health Ed Foundations,
9999,L,4.00,CPS EL,Computer Sciences Elective,CS 101,4672,MS,Intro to Computing,
9999,L,3.00,CPS EL,Computer Sciences Elective,CS 102,4672,AP,Web Development & Internet,
9999,L,1.00,CPS EL,Computer Sciences Elective,CS 103,4672,,Elementary Databases,
9999,L,1.00,CPS EL,Computer Sciences Elective,CS 104,4672,,Elementary Spreadsheets,
9999,L,4.00,CPS 216,Prb Slv/Prg Tech-C++,CS 120,4672,MS,Software Design I,
9999,L,4.00,CPS 270,Data Structures,CS 220,4672,AP,Software Design II,
9999,L,3.00,CPS EL,Computer Sciences Elective,CS 222,4672,MS,Cobol Programming,
9999,L,1.00-3.00,CPS EL,Computer Sciences Elective,CS 224,4672,MS,Intro to Prog Lang,8
9999,L,3.00,CPS EL,Computer Sciences Elective,CS 240,4672,EL,Unix & C Prgrm Env,
9999,L,3.00,CPS 260,Prog in Assembly Lang,CS 270,4672,MS,"Asmblr Prg, C Prg and Comp Org",
9999,L,4.00,CPS 270,Data Structures,CS 340,4672,AP,Soft Design III: Abstr Data Ty,
9999,L,3.00,CTA 103,Intro Public Speaking,CST 110,4672,"UCTA,AP",Communicating Effectively,22
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,CST 170,4672,,Telecm Media Litrc,
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,CST 190,4672,,Intro Comm Studies,
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,CST 210,4672,AP,Presentational Speaking,
9999,L,3.00,CTA 101,Interpersonal Comm,CST 230,4672,AP,Interpersonal Communication,
9999,L,3.00,CTA 110,Listening,CST 232,4672,AP,Listening,
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,CST 240,4672,,Computer Med Comm,
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,CST 250,4672,,Intro Sml Grp Comm,
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,CST 252,4672,,Interviewing,
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,CST 260,4672,,Professional Communication,
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,CST 270,4672,AP,Broadcast Announcing,
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,CST 272,4672,AP,Audio Production,
9999,L,1.00-3.00,CTA EL,Communication and Theatre Arts Elective,CST 273,4672,AP,Applied Audio,8
9999,L,3.00,CTA EL,Communication and Theatre Arts Elective,CST 274,4672,AP,Television Production,
9999,L,1.00-3.00,CTA EL,Communication and Theatre Arts Elective,CST 275,4672,AP,Applied Television,8
9999,L,1.00,CTA EL,Communication and Theatre Arts Elective,CST 290,4672,,Research Tools/Cst,
9999,L,1.00-3.00,CTA EL,Communication and Theatre Arts Elective,CST 291,4672,AP,Particptn Cst Activities,8
9999,L,4.00,CHI 101,1st Semester Chinese,CHI 101,4672,HU,Elementary Chinese I,
9999,L,4.00,CHI 105,2nd Semester Chinese,CHI 102,4672,HU,Elementary Chinese II,
9999,L,4.00,GEN EL,General Elective,CHI 201,4672,,Intermediate Chinese I,
9999,L,4.00,GEN EL,General Elective,CHI 202,4672,,Intermediate Chinese II,
9999,L,3.00,EDU EL,Education Elective,ECE 213,4672,,Intro to Early Childhood Ed,
9999,L,1.00,EDU EL,Education Elective,CI 110,4672,,Tutoring Principls,
9999,L,1.00,EDU EL,Education Elective,CI 211,4672,,Levl I Clincl Exp,
9999,L,1.00,EDU EL,Education Elective,CI 212,4672,,Lev I Clncl Ex Hed,
9999,L,3.00,EDU EL,Education Elective,CI 213,4672,,Intr Erly Chd Educ,
9999,L,2.00,EDU EL,Education Elective,CI 225,4672,,Mth Tch El/Sc Pe-I,
9999,L,1.00,GEN EL,General Elective,CLI 120,4672,,Intro to Clinical Lab Science,
9999,L,2.00,GEN EL,General Elective,CLI 200,4672,,Intro Clin Lab Sci,
9999,L,3.00,GEN EL,General Elective,DAN 101,4672,AP,Danish I,
9999,L,3.00,GEN EL,General Elective,DAN 102,4672,AP,Danish II,
9999,L,3.00,ECO 204,Economics - Micro,ECO 110,4672,SS,Microeconomics & Public Policy,
9999,L,3.00,ECO 203,Economics - Macro,ECO 120,4672,SS,Global Macroeconomics,
9999,L,3.00,ECO EL,Economics Elective,ECO 202,4672,SS,Contemporary Global Issues,
9999,L,3.00,GEN EL,General Elective,CYC 210,4672,,Overview of Child &Youth Care,
9999,L,2.00,EDU EL,Education Elective,EDM 202,4672,,Instrtnl T V Prod,
9999,L,3.00,EDU EL,Education Elective,EDM 203,4672,,Prod Visual Matrls,
9999,L,1.00,EDU EL,Education Elective,EDM 275,4672,,Microcmptr/Educ Ap,
9999,L,1.00-3.00,EDU EL,Education Elective,EDM 290,4672,,Education Forum,8
4674,L,3.00,PSYCH 101,General Psychology (Xs),PSY 100,4672,"DF, UCTA",General Psychology,22
4674,L,3.00,GEN EL,General Elective,PSY 107,4672,,Brain Basics,
4674,L,1.00,PSYCH EL,Psychology Elective,PSY 200,4672,DF,Orientation to Psychology Majr,
4674,L,3.00,PSYCH 101,General Psychology (Xs),PSY 201,4672,DF,General Psychology,8
4674,L,3.00,PSYCH EL,Psychology Elective,PSY 205,4672,DF,Effective Behavior,
4674,L,1.00,PSYCH EL,Psychology Elective,PSY 209,4672,DF,Rsrch Apprentcship,
4674,U,3.00,PSYCH 391,Developmental Psychology,PSY 210,4672,,Developmental Psychology,
4674,U,3.00,PSYCH 391,Developmental Psychology,PSY 212,4672,,Lifespan Development,
4674,L,3.00,PSYCH EL,Psychology Elective,PSY 225,4672,DF,Sleep and Dreams,
4674,L,2.00,PSYCH 275,Research Methods,PSY 231,4672,,Experimental Psy/Rsch Meth,
4674,L,2.00,PSYCH 275,Research Methods,PSY 232,4672,,Experimental Psyc Lab,
4674,L,2.00,HUMAN SV EL,Human Services Elective,PSY 245,4672,,Intr Psyc/Humn Srv,
4674,L,1.00,COMM EL,Communication Elective,PSY 250,4672,,Intrpersonl Skills,
4674,L,1.00,KINESIOL EL,Kinesiology Elective,PSY 259,4672,,Girls and Women in Sport,
4674,L,3.00,GEN EL,General Elective,PSY 280,4672,,Cross Cultural Human Dev,
4674,L,3.00,PSYCH 271,Cross-Cltr Psych (Es)(Xs),PSY 282,4672,"DF, EA",Cross-Cultural Psychology,
4674,L,3.00,PSYCH EL,Psychology Elective,PSY 285,4672,"DF, EA",Culture and Mental Health (Es),
4674,L,1.00-3.00,PSYCH EL,Psychology Elective,PSY 291,4672,DF,Contempry Topics Psy Beginner,8
4674,L,1.00-3.00,PSYCH EL,Psychology Elective,PSY 295,4672,DF,Foreign Study-Psyc,8
4674,U,3.00,PSYCH 473,Personality & Indv Diffr,PSY 303,4672,DF,Personality Theories,
4674,U,3.00,PSYCH 303,Psychol of Abnormal Behav,PSY 304,4672,,Abnormal Psychology,
4674,L,3.00,PSYCH 224,Psych of Human Sex (Xs),PSY 305,4672,DF,Human Sexuality,
4674,U,1.00-2.00,PSYCH EL,Psychology Elective,PSY 308,4672,DF,Research Apprenticeship,8
4674,U,1.00,PSYCH EL,Psychology Elective,PSY 309,4672,DF,Volunteer Experience in Psyc,
4674,L,3.00,ED FOUND 235,Child & Adlscnt Dvlpmt (Xs),PSY 310,4672,DI,The School-Aged Child,
4674,U,3.00,PSYCH 355,Psy of Adolescence,PSY 311,4672,DF,Adolescence,
4674,U,3.00,PSYCH 338,Adult Devel & Aging (Ss)(Xs),PSY 312,4672,DF,Adulthood,
4674,U,1.00,PSYCH EL,Psychology Elective,PSY 313,4672,DF,Aging and the Elderly,
4674,U,3.00,PSYCH EL,Psychology Elective,PSY 317,4672,DF,Psyc of Indv Diff,
4674,U,3.00,WOM STDS EL,Womens Studies Elective,PSY 318,4672,DI,Psychology of Women (Es),
4674,U,3.00,SPEC ED 352,Students W Dis in Gen Ed,PSY 319,4672,,Men and Masculinities,
4674,U,3.00,PSYCH EL,Psychology Elective,PSY 320,4672,DF,Human Motivation,
4674,L,3.00,PSYCH 275,Research Methods,PSY 321,4672,,Research Methods Psy Minors,
4674,U,3.00,PSYCH EL,Psychology Elective,PSY 325,4672,DF,Psyc Addict Behave,
4674,U,2.00,PSYCH 367,Psychopharmacology,PSY 330,4672,,Psychopharmacology,
4674,U,3.00,PSYCH EL,Psychology Elective,PSY 334,4672,DF,Health Psychology,
4674,U,3.00,PSYCH 463,Theory & Prin of Leaning,PSY 335,4672,,Learning and Memory,
4674,U,3.00,PSYCH 398,Theory & Prin of Learning,PSY 335,4672,,Learning and Memory,
4674,U,1.00,PSYCH EL,Psychology Elective,PSY 336,4672,DF,Psyc of Learn Lab,
4674,U,3.00,PSYCH 305,Social Psychology,PSY 341,4672,,Social Psychology,
4674,U,3.00,PSYCH EL,Psychology Elective,PSY 343,4672,DF,Group Dynamics,
4674,U,1.00,PSYCH 451,Seminar in Applied Psychology,PSY 345,4672,,Sprvsd Fldwrk Psyc,8
4674,U,3.00,PSYCH EL,Psychology Elective,PSY 346,4672,DF,Group Techniques,
4674,U,2.00,PSYCH EL,Psychology Elective,PSY 350,4672,DF,Practice of Art Therapy,
4674,U,3.00,PSYCH 411,Psychometrics,PSY 351,4672,,Psych Measurement,
4674,U,1.00,PSYCH EL,Psychology Elective,PSY 352,4672,DF,Psyc Test:Adm/Scor,
4674,U,3.00,PSYCH 331,Infant & Child Dev,PSY 355,4672,DF,Infancy and Early Childhood,
4674,U,3.00,ED FOUND 380,Educational Psychology,PSY 370,4672,,Educational Psychology,
4674,U,3.00,PSYCH 363,Ind and Org Psych,PSY 376,4672,,Industrial/Org Psychology,
4674,U,3.00,PSYCH EL,Psychology Elective,PSY 380,4672,DF,Cross-Cultural Psy,
4674,U,3.00,PSYCH EL,Psychology Elective,PSY 382,4672,DF,Cross-Cultural Psychology,
4674,U,1.00-3.00,PSYCH EL,Psychology Elective,PSY 390,4672,DF,Contmp Topics Psyc,8
4674,U,1.00-3.00,PSYCH EL,Psychology Elective,PSY 395,4672,DF,Wrkshp Appl of Psychology,8
4674,U,3.00,PSYCH EL,Psychology Elective,PSY 401,4672,DF,Behavior Modification,
4674,U,3.00,PSYCH 473,Personality & Indv Diffr,PSY 402,4672,DF,Persnlty Theories Mdls Measu,
4674,U,3.00,PSYCH EL,Psychology Elective,PSY 403,4672,DF,Advanced Psychopathlogy,
4674,U,1.00-2.00,PSYCH EL,Psychology Elective,PSY 405,4672,DF,Teaching Apprent in Psychology,8
4674,U,3.00,PSYCH EL,Psychology Elective,PSY 410,4672,DF,Adv Developmental Psyc,
4674,U,3.00,PSYCH EL,Psychology Elective,PSY 417,4672,DF,Child/Adolsct Psychopathology,
4674,U,3.00,PSYCH 341,Intermed Psych Stat,PSY 420,4672,,Advanced Research Methods,
4674,U,3.00,PSYCH 367,Psychopharmacology,PSY 426,4672,,Addictive Behaviors,
4674,U,3.00,PSYCH 383,Biological Psychology,PSY 430,4672,,Cognitive Neuroscience,
4674,U,2.00,PSYCH EL,Psychology Elective,PSY 433,4672,DF,Animal Behavior,
4674,U,3.00,PSYCH 380,Cognitive Psychology,PSY 435,4672,,Cognitive Processes,
4674,U,3.00,PSYCH EL,Psychology Elective,PSY 436,4672,DF,Psychology of Language,
4674,U,2.00,PSYCH EL,Psychology Elective,PSY 437,4672,DF,The Human Senses,
4674,U,2.00,PSYCH 455,Sensation and Perception,PSY 438,4672,,Process-Perception,
4674,U,3.00,PSYCH 455,Sensation and Perception,PSY 439,4672,,Sensation & Perception,
4674,U,3.00,PSYCH EL,Psychology Elective,PSY 441,4672,DF,Advanced Social Psychology,
4674,U,3.00,PSYCH EL,Psychology Elective,PSY 444,4672,DF,Work/Famly:Psy Iss,
4674,U,4.00,PSYCH EL,Psychology Elective,PSY 445,4672,DF,Adv Prctm:Appl Psy,
4674,U,2.00-3.00,PSYCH EL,Psychology Elective,PSY 450,4672,DF,Fieldwork Experience in Psyc,8
4674,U,3.00,PSYCH 411,Psychometrics,PSY 451,4672,,Psychological Measurement,
4674,U,3.00,PSYCH 464,History of Psychology,PSY 461,4672,,History & Systems of Psych,
4674,U,1.00-3.00,PSYCH EL,Psychology Elective,PSY 481,4672,DF,Individual Project in Psych,8
4674,U,1.00-3.00,PSYCH EL,Psychology Elective,PSY 482,4672,DF,Honors Project in Psych,8
4674,U,1.00,PSYCH EL,Psychology Elective,PSY 485,4672,DF,Appraising Psychology Seminar,
4674,U,2.00-3.00,PSYCH EL,Psychology Elective,PSY 488,4672,DF,Seminar in Psyc,8
4674,U,3.00,PSYCH EL,Psychology Elective,PSY 489,4672,DF,Honors Seminar,
9999,,3.00,NDC,No Degree Credit,ENG 050,4672,,Fund of Compositon,5
9999,L,3.00,ENG 102,"Crit Write, Read, and Research",ENG 110,4672,"UCTA,CR",College Writing,22
9999,L,3.00,ENG EL,English Elective,ENG 200,4672,HU,Lit & Human Experience,
9999,L,3.00,ENG 262,American Literature I,ENG 201,4672,HU,American Lit I,
9999,L,3.00,ENG 263,American Literature II,ENG 202,4672,HU,American Lit II,
9999,L,3.00,ENG 260,British Literature I,ENG 203,4672,HU,English Lit I,
9999,L,3.00,ENG 261,British Literature II,ENG 204,4672,HU,English Lit II,
9999,L,3.00,ENG 264,Western Lit Before 1665,ENG 205,4672,HU,Western Lit I,
9999,L,3.00,ENG 265,Western Lit After 1665,ENG 206,4672,HU,Western Lit II,
9999,L,3.00,ENG EL,English Elective,ENG 207,4672,HU,Multicult U.S. Lit (Es),
9999,L,3.00,ENG EL,English Elective,ENG 208,4672,HU,International Lit,
9999,L,3.00,ENG 278,Multicult Lit/Am (Es),ENG 210,4672,"ES,HU",Lit of Black America (Es),
9999,L,3.00,ENG 278,Multicult Lit/Am (Es),ENG 215,4672,"ES,HU",African American Authors (Es),
9999,L,3.00,ENG EL,English Elective,ENG 220,4672,HU,Women & Pop Culture,
